Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat,Maks_Sicaklik_C,Min_Sicaklik_C,Ort_Sicaklik_C,Toplam_Yagis_mm
30.05.2024,Perşembe,PATLICAN (TOPAK),Kg,12,20,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,PAZI,Bağ,5,10,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,PIRASA,Kg,10,17,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,ROKA (BAĞ),Bağ,4,7,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SALATALIK (MUHTELİF),Kg,8,13,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SALATALIK (SİLOR),Kg,9,17,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SARIMSAK (KURU),Kg,60,100,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SEMİZ OTU (BAĞ),Bağ,6,10,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SOGAN (YEŞİL),Kg,35,50,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SOGAN (KIRMIZI),Kg,30,70,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,SOGAN (KURU),Kg,10,15,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,TERE,Bağ,4,7,23.7,9.0,16.7,0.2
30.05.2024,Perşembe,TURP (MUHTELİF),Kg,10,20,23.7,9.0,16.7,0.2
03.06.2024,Pazartesi,BİBER (CİN),Kg,40,65,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (ÇARLİ),Kg,15,21,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (DOLMA),Kg,18,30,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (KIL),Kg,30,45,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (KÖY),Kg,15,25,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (SİVRİ),Kg,16,33,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BİBER (KAPYA),Kg,30,45,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,BROKOLİ,Kg,25,50,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DERE OTU,Bağ,4,7,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (Çeri),Kg,12,23,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (İKİNCİ),Kg,8,13,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (KÖY),Kg,15,25,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (MUHTELİF),Kg,10,25,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (SALKIM KUTU),Kg,20,28,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,DOMATES (SALKIM),Kg,10,15,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,EKŞİ OT (BAĞ),Bağ,4,7,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,FASULYE (MUHTELİF),Kg,22,32,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,FESLEĞEN (REYHAN),Bağ,7,10,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,HAVUÇ,Kg,12,20,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,ISPANAK,Kg,12,20,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,KABAK (BEYAZ),Kg,10,20,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,KABAK (KARA),Kg,10,19,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,KARNABAHAR,Kg,25,40,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,KEREVİZ,Kg,10,20,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,LAHANA (BEYAZ),Kg,7,15,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,LAHANA (MOR),Kg,6,13,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MANTAR (KÜLTÜR),Kg,75,100,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MARUL (KIVIRCIK),Adet,10,14,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MARUL (AYSBERK),Adet,11,18,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MARUL (MOR),Adet,16,22,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MARUL (MUHTELİF),Adet,10,14,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,MAYDONOZ,Bağ,3,6,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,NANE (BAĞ),Bağ,3,6,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PATATES,Kg,14,17,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PATATES (İKİNCİ),Kg,10,14,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PATLICAN (KEMER),Kg,14,22,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PATLICAN (TOPAK),Kg,12,20,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PAZI,Bağ,5,10,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,PIRASA,Kg,10,17,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,ROKA (BAĞ),Bağ,3,6,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SALATALIK (SİLOR),Kg,9,22,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SARIMSAK (KURU),Kg,60,100,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SEMİZ OTU (BAĞ),Bağ,6,10,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SOGAN (YEŞİL),Kg,20,45,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SOGAN (KIRMIZI),Kg,30,70,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,SOGAN (KURU),Kg,10,15,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,TERE,Bağ,3,6,31.0,17.2,24.6,0.0
03.06.2024,Pazartesi,TURP (MUHTELİF),Kg,0,0,31.0,17.2,24.6,0.0
06.06.2024,Perşembe,BİBER (CİN),Kg,40,60,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (ÇARLİ),Kg,15,21,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (DOLMA),Kg,16,26,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (KIL),Kg,30,45,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (KÖY),Kg,13,23,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (SİVRİ),Kg,13,25,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BİBER (KAPYA),Kg,28,40,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,BROKOLİ,Kg,25,50,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DERE OTU,Bağ,4,7,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (Çeri),Kg,12,23,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (İKİNCİ),Kg,8,13,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (KÖY),Kg,15,25,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (MUHTELİF),Kg,10,25,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (SALKIM KUTU),Kg,20,28,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,DOMATES (SALKIM),Kg,10,15,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,EKŞİ OT (BAĞ),Bağ,4,7,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,FASULYE (MUHTELİF),Kg,22,32,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,FESLEĞEN (REYHAN),Bağ,7,10,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,HAVUÇ,Kg,12,20,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,ISPANAK,Kg,12,20,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,KABAK (BEYAZ),Kg,10,20,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,KABAK (KARA),Kg,10,19,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,KARNABAHAR,Kg,15,30,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,KEREVİZ,Kg,15,30,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,LAHANA (BEYAZ),Kg,7,15,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,LAHANA (MOR),Kg,6,13,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MANTAR (KÜLTÜR),Kg,75,100,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MARUL (KIVIRCIK),Adet,10,14,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MARUL (AYSBERK),Adet,11,18,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MARUL (MOR),Adet,16,22,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MARUL (MUHTELİF),Adet,10,14,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,MAYDONOZ,Bağ,3,6,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,NANE (BAĞ),Bağ,3,6,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PATATES,Kg,14,17,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PATATES (İKİNCİ),Kg,10,14,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PATLICAN (KEMER),Kg,10,17,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PATLICAN (TOPAK),Kg,12,17,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PAZI,Bağ,5,10,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,PIRASA,Kg,10,17,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,ROKA (BAĞ),Bağ,3,6,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SALATALIK (MUHTELİF),Kg,8,14,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SALATALIK (SİLOR),Kg,9,20,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SARIMSAK (KURU),Kg,60,100,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SEMİZ OTU (BAĞ),Bağ,6,10,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SOGAN (YEŞİL),Kg,20,45,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SOGAN (KIRMIZI),Kg,30,70,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,SOGAN (KURU),Kg,10,15,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,TERE,Bağ,3,6,33.6,18.6,26.6,0.0
06.06.2024,Perşembe,TURP (MUHTELİF),Kg,0,0,33.6,18.6,26.6,0.0
10.06.2024,Pazartesi,BİBER (CİN),Kg,40,60,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (ÇARLİ),Kg,15,21,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (DOLMA),Kg,16,26,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (KIL),Kg,30,45,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (KÖY),Kg,17,26,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (SİVRİ),Kg,17,26,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BİBER (KAPYA),Kg,28,40,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,BROKOLİ,Kg,25,50,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DERE OTU,Bağ,4,7,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (Çeri),Kg,20,40,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (İKİNCİ),Kg,11,17,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (KÖY),Kg,20,32,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (MUHTELİF),Kg,10,25,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (SALKIM KUTU),Kg,20,30,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,DOMATES (SALKIM),Kg,10,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,EKŞİ OT (BAĞ),Bağ,4,7,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,FASULYE (MUHTELİF),Kg,25,40,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,FESLEĞEN (REYHAN),Bağ,7,10,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,HAVUÇ,Kg,12,20,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,ISPANAK,Kg,12,20,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,KABAK (BEYAZ),Kg,10,20,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,KABAK (KARA),Kg,10,19,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,KARNABAHAR,Kg,15,30,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,KEREVİZ,Kg,15,30,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,LAHANA (BEYAZ),Kg,7,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,LAHANA (MOR),Kg,6,13,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MANTAR (KÜLTÜR),Kg,75,100,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MARUL (KIVIRCIK),Adet,10,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MARUL (AYSBERK),Adet,11,18,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MARUL (MOR),Adet,16,22,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MARUL (MUHTELİF),Adet,10,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,MAYDONOZ,Bağ,3,6,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,NANE (BAĞ),Bağ,3,6,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PATATES,Kg,14,17,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PATATES (İKİNCİ),Kg,10,14,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PATLICAN (KEMER),Kg,10,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PATLICAN (TOPAK),Kg,12,16,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PAZI,Bağ,5,10,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,PIRASA,Kg,10,17,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,ROKA (BAĞ),Bağ,3,6,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,8,14,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SALATALIK (SİLOR),Kg,9,20,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SARIMSAK (KURU),Kg,60,100,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SEMİZ OTU (BAĞ),Bağ,6,10,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SOGAN (YEŞİL),Kg,20,35,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SOGAN (KIRMIZI),Kg,30,70,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,SOGAN (KURU),Kg,10,15,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,TERE,Bağ,3,6,28.6,15.1,22.0,0.0
10.06.2024,Pazartesi,TURP (MUHTELİF),Kg,0,0,28.6,15.1,22.0,0.0
13.06.2024,Perşembe,BİBER (CİN),Kg,40,60,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (ÇARLİ),Kg,15,21,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (DOLMA),Kg,16,26,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (KIL),Kg,30,45,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (KÖY),Kg,17,26,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (SİVRİ),Kg,17,26,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BİBER (KAPYA),Kg,28,40,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,BROKOLİ,Kg,25,50,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DERE OTU,Bağ,4,7,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (Çeri),Kg,20,40,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (İKİNCİ),Kg,11,17,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (KÖY),Kg,20,32,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (MUHTELİF),Kg,10,25,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (SALKIM KUTU),Kg,20,30,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,DOMATES (SALKIM),Kg,10,15,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,EKŞİ OT (BAĞ),Bağ,4,7,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,FASULYE (MUHTELİF),Kg,25,40,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,FESLEĞEN (REYHAN),Bağ,7,10,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,HAVUÇ,Kg,12,20,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,ISPANAK,Kg,12,20,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,KABAK (BEYAZ),Kg,10,20,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,KABAK (KARA),Kg,10,19,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,KARNABAHAR,Kg,15,30,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,KEREVİZ,Kg,15,30,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,LAHANA (BEYAZ),Kg,7,15,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,LAHANA (MOR),Kg,6,13,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MANTAR (KÜLTÜR),Kg,75,100,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MARUL (KIVIRCIK),Adet,10,15,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MARUL (AYSBERK),Adet,11,18,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MARUL (MOR),Adet,16,22,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MARUL (MUHTELİF),Adet,10,15,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,MAYDONOZ,Bağ,3,6,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,NANE (BAĞ),Bağ,3,6,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PATATES,Kg,14,17,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PATATES (İKİNCİ),Kg,10,14,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PATLICAN (KEMER),Kg,12,19,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PATLICAN (TOPAK),Kg,12,19,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PAZI,Bağ,5,10,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,PIRASA,Kg,10,17,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,ROKA (BAĞ),Bağ,3,6,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SALATALIK (MUHTELİF),Kg,12,25,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SALATALIK (SİLOR),Kg,15,30,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SARIMSAK (KURU),Kg,60,100,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SEMİZ OTU (BAĞ),Bağ,6,10,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SOGAN (YEŞİL),Kg,15,25,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SOGAN (KIRMIZI),Kg,20,50,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,SOGAN (KURU),Kg,10,15,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,TERE,Bağ,3,6,36.2,19.3,28.3,0.0
13.06.2024,Perşembe,TURP (MUHTELİF),Kg,0,0,36.2,19.3,28.3,0.0
24.06.2024,Pazartesi,BİBER (CİN),Kg,40,60,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (ÇARLİ),Kg,15,21,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (DOLMA),Kg,16,26,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (KIL),Kg,30,45,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (KÖY),Kg,17,26,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (SİVRİ),Kg,17,26,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BİBER (KAPYA),Kg,28,40,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,BROKOLİ,Kg,25,50,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DERE OTU,Bağ,4,7,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (Çeri),Kg,20,40,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (İKİNCİ),Kg,11,17,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (KÖY),Kg,20,32,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (MUHTELİF),Kg,10,25,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (SALKIM KUTU),Kg,20,30,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,DOMATES (SALKIM),Kg,10,15,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,EKŞİ OT (BAĞ),Bağ,4,7,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,FASULYE (MUHTELİF),Kg,25,40,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,FESLEĞEN (REYHAN),Bağ,7,10,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,HAVUÇ,Kg,12,20,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,ISPANAK,Kg,12,20,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,KABAK (BEYAZ),Kg,10,20,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,KABAK (KARA),Kg,10,19,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,KARNABAHAR,Kg,15,30,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,KEREVİZ,Kg,15,30,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,LAHANA (BEYAZ),Kg,7,15,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,LAHANA (MOR),Kg,6,13,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MANTAR (KÜLTÜR),Kg,75,100,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MARUL (KIVIRCIK),Adet,10,15,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MARUL (AYSBERK),Adet,11,18,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MARUL (MOR),Adet,16,22,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MARUL (MUHTELİF),Adet,10,15,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,MAYDONOZ,Bağ,3,6,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,NANE (BAĞ),Bağ,3,6,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PATATES,Kg,14,17,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PATATES (İKİNCİ),Kg,10,14,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PATLICAN (KEMER),Kg,12,19,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PATLICAN (TOPAK),Kg,12,19,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PAZI,Bağ,5,10,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,PIRASA,Kg,10,17,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,ROKA (BAĞ),Bağ,3,6,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,12,25,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SALATALIK (SİLOR),Kg,15,30,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SARIMSAK (KURU),Kg,60,100,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SEMİZ OTU (BAĞ),Bağ,6,10,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SOGAN (YEŞİL),Kg,15,25,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SOGAN (KIRMIZI),Kg,20,50,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,SOGAN (KURU),Kg,10,15,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,TERE,Bağ,3,6,35.8,18.1,27.9,0.0
24.06.2024,Pazartesi,TURP (MUHTELİF),Kg,0,0,35.8,18.1,27.9,0.0
27.06.2024,Perşembe,BİBER (CİN),Kg,40,60,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (ÇARLİ),Kg,15,21,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (DOLMA),Kg,16,26,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (KIL),Kg,30,45,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (KÖY),Kg,17,26,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (SİVRİ),Kg,17,26,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BİBER (KAPYA),Kg,28,40,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,BROKOLİ,Kg,25,50,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DERE OTU,Bağ,4,7,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (Çeri),Kg,20,40,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (İKİNCİ),Kg,11,17,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (KÖY),Kg,20,32,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (MUHTELİF),Kg,10,25,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (SALKIM KUTU),Kg,20,30,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,DOMATES (SALKIM),Kg,10,15,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,EKŞİ OT (BAĞ),Bağ,4,7,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,FASULYE (MUHTELİF),Kg,25,40,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,FESLEĞEN (REYHAN),Bağ,7,10,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,HAVUÇ,Kg,12,20,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,ISPANAK,Kg,12,20,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,KABAK (BEYAZ),Kg,10,20,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,KABAK (KARA),Kg,10,19,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,KARNABAHAR,Kg,15,30,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,KEREVİZ,Kg,15,30,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,LAHANA (BEYAZ),Kg,7,15,32.3,17.5,25.2,0.0
27.06.2024,Perşembe,LAHANA (MOR),Kg,6,13,32.3,17.5,25.2,0.0
