Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat
17.05.2021,Pazartesi,DOMATES (Çeri),Kg,5,8
17.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"2,5","4,5"
17.05.2021,Pazartesi,DOMATES (SALKIM),Kg,3,"6,5"
17.05.2021,Pazartesi,DOMATES (KÖY),Kg,"2,5",5
17.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1
17.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7
17.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,8
17.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2
17.05.2021,Pazartesi,HAVUÇ,Kg,1,"2,5"
17.05.2021,Pazartesi,ISPANAK,Kg,"1,5",3
17.05.2021,Pazartesi,KABAK (BAL),Kg,1,2
17.05.2021,Pazartesi,KABAK (BEYAZ),Kg,"1,5","3,5"
17.05.2021,Pazartesi,KABAK (KARA),Kg,"1,5",3
17.05.2021,Pazartesi,KARNABAHAR,Kg,1,"2,5"
17.05.2021,Pazartesi,KEREVİZ,Kg,2,4
17.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2
17.05.2021,Pazartesi,LAHANA (MOR),Kg,1,2
17.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14
17.05.2021,Pazartesi,MARUL (AYSBERK),Adet,3,4
17.05.2021,Pazartesi,MARUL (MOR),Adet,"2,5","3,5"
17.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,"2,5",4
17.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1"
17.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2"
17.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5"
17.05.2021,Pazartesi,PATATES,Kg,"1,8",3
17.05.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4
17.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5"
17.05.2021,Pazartesi,PIRASA,Kg,1,2
17.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2"
17.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5",3
17.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,1,"2,5"
17.05.2021,Pazartesi,SARIMSAK (KURU),Kg,15,30
17.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2
17.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5"
17.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5"
17.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5
17.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2"
17.05.2021,Pazartesi,TURP (MUHTELİF),Kg,"1,5",3
20.05.2021,Perşembe,BAKLA,Kg,3,"5,5"
20.05.2021,Perşembe,BİBER (CİN),Kg,4,8
20.05.2021,Perşembe,BİBER (ÇARLİ),Kg,2,"3,5"
20.05.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",4
20.05.2021,Perşembe,BİBER (KIL),Kg,3,6
20.05.2021,Perşembe,BİBER (KAPYA),Kg,7,13
20.05.2021,Perşembe,BİBER (SİVRİ),Kg,2,"3,5"
20.05.2021,Perşembe,BİBER (KÖY),Kg,2,"3,8"
20.05.2021,Perşembe,BROKOLİ,Kg,6,9
20.05.2021,Perşembe,DERE OTU,Bağ,"0,5",1
20.05.2021,Perşembe,DOMATES (Çeri),Kg,3,6
20.05.2021,Perşembe,DOMATES (MUHTELİF),Kg,"2,5","4,5"
20.05.2021,Perşembe,DOMATES (SALKIM),Kg,3,"6,5"
20.05.2021,Perşembe,DOMATES (KÖY),Kg,"2,5",5
20.05.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1
20.05.2021,Perşembe,ENGİNAR (ADET),Adet,5,7
20.05.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,8
20.05.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2
20.05.2021,Perşembe,HAVUÇ,Kg,2,4
20.05.2021,Perşembe,ISPANAK,Kg,"1,5",3
20.05.2021,Perşembe,KABAK (BAL),Kg,1,2
20.05.2021,Perşembe,KABAK (BEYAZ),Kg,1,"2,8"
20.05.2021,Perşembe,KABAK (KARA),Kg,1,3
20.05.2021,Perşembe,KARNABAHAR,Kg,"1,5",3
20.05.2021,Perşembe,KEREVİZ,Kg,2,4
20.05.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7",2
20.05.2021,Perşembe,LAHANA (MOR),Kg,1,2
20.05.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14
20.05.2021,Perşembe,MARUL (AYSBERK),Adet,3,4
20.05.2021,Perşembe,MARUL (MOR),Adet,"2,5","3,5"
20.05.2021,Perşembe,MARUL (MUHTELİF),Adet,"2,5",4
20.05.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1"
20.05.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2"
20.05.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5"
20.05.2021,Perşembe,PATATES,Kg,"1,8","2,5"
20.05.2021,Perşembe,PATLICAN (KEMER),Kg,2,4
20.05.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5"
20.05.2021,Perşembe,PIRASA,Kg,1,2
20.05.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2"
20.05.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5","3,5"
20.05.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"0,7",2
20.05.2021,Perşembe,SARIMSAK (TAZE),Kg,5,10
20.05.2021,Perşembe,SARIMSAK (KURU),Kg,15,30
20.05.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2
20.05.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5"
20.05.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5"
20.05.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5
20.05.2021,Perşembe,TERE,Bağ,"0,5","1,2"
20.05.2021,Perşembe,TURP (MUHTELİF),Kg,"1,5",3
24.05.2021,Pazartesi,BAKLA,Kg,3,"5,5"
24.05.2021,Pazartesi,BİBER (CİN),Kg,3,"6,5"
24.05.2021,Pazartesi,BİBER (ÇARLİ),Kg,"1,5",3
24.05.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5",4
24.05.2021,Pazartesi,BİBER (KIL),Kg,3,6
24.05.2021,Pazartesi,BİBER (KAPYA),Kg,6,10
24.05.2021,Pazartesi,BİBER (SİVRİ),Kg,2,"3,2"
24.05.2021,Pazartesi,BİBER (KÖY),Kg,2,"3,8"
24.05.2021,Pazartesi,BROKOLİ,Kg,6,9
24.05.2021,Pazartesi,DERE OTU,Bağ,"0,5",1
24.05.2021,Pazartesi,DOMATES (Çeri),Kg,3,"5,5"
24.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"1,8",4
24.05.2021,Pazartesi,DOMATES (SALKIM),Kg,"2,5",5
24.05.2021,Pazartesi,DOMATES (KÖY),Kg,"2,5",5
24.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1
24.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7
24.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,"6,5"
24.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2
24.05.2021,Pazartesi,HAVUÇ,Kg,2,4
24.05.2021,Pazartesi,ISPANAK,Kg,"1,5",3
24.05.2021,Pazartesi,KABAK (BAL),Kg,1,2
24.05.2021,Pazartesi,KABAK (BEYAZ),Kg,1,"2,8"
24.05.2021,Pazartesi,KABAK (KARA),Kg,1,"2,5"
24.05.2021,Pazartesi,KARNABAHAR,Kg,"1,5",3
24.05.2021,Pazartesi,KEREVİZ,Kg,2,4
24.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2
24.05.2021,Pazartesi,LAHANA (MOR),Kg,1,2
24.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14
24.05.2021,Pazartesi,MARUL (AYSBERK),Adet,"1,5",3
24.05.2021,Pazartesi,MARUL (MOR),Adet,"1,5",3
24.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,"1,5","2,8"
24.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1"
24.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2"
24.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5"
24.05.2021,Pazartesi,PATATES,Kg,"1,5","2,5"
24.05.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4
24.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5"
24.05.2021,Pazartesi,PIRASA,Kg,1,2
24.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2"
24.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5","3,5"
24.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"0,7",2
24.05.2021,Pazartesi,SARIMSAK (TAZE),Kg,5,10
24.05.2021,Pazartesi,SARIMSAK (KURU),Kg,10,25
24.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2
24.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5"
24.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5"
24.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5
24.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2"
27.05.2021,Perşembe,BAKLA,Kg,3,"5,5"
27.05.2021,Perşembe,BİBER (CİN),Kg,3,"6,5"
27.05.2021,Perşembe,BİBER (ÇARLİ),Kg,"1,5",3
27.05.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",5
27.05.2021,Perşembe,BİBER (KIL),Kg,3,6
27.05.2021,Perşembe,BİBER (KAPYA),Kg,6,9
27.05.2021,Perşembe,BİBER (SİVRİ),Kg,2,"2,5"
27.05.2021,Perşembe,BİBER (KÖY),Kg,2,"4,5"
27.05.2021,Perşembe,BROKOLİ,Kg,6,9
27.05.2021,Perşembe,DERE OTU,Bağ,"0,5",1
27.05.2021,Perşembe,DOMATES (Çeri),Kg,2,5
27.05.2021,Perşembe,DOMATES (MUHTELİF),Kg,"1,8",4
27.05.2021,Perşembe,DOMATES (SALKIM),Kg,2,5
27.05.2021,Perşembe,DOMATES (KÖY),Kg,2,5
27.05.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1
27.05.2021,Perşembe,ENGİNAR (ADET),Adet,5,7
27.05.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,"6,5"
27.05.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2
27.05.2021,Perşembe,HAVUÇ,Kg,2,4
27.05.2021,Perşembe,ISPANAK,Kg,1,"3,5"
27.05.2021,Perşembe,KABAK (BEYAZ),Kg,1,"3,5"
27.05.2021,Perşembe,KABAK (KARA),Kg,1,3
27.05.2021,Perşembe,KARNABAHAR,Kg,"1,5",3
27.05.2021,Perşembe,KEREVİZ,Kg,2,4
27.05.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7",2
27.05.2021,Perşembe,LAHANA (MOR),Kg,1,2
27.05.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14
27.05.2021,Perşembe,MARUL (AYSBERK),Adet,"1,5",3
27.05.2021,Perşembe,MARUL (MOR),Adet,"1,5",3
27.05.2021,Perşembe,MARUL (MUHTELİF),Adet,"1,5","2,8"
27.05.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1"
27.05.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2"
27.05.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5"
27.05.2021,Perşembe,PATATES,Kg,1,2
27.05.2021,Perşembe,PATLICAN (KEMER),Kg,2,4
27.05.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5"
27.05.2021,Perşembe,PIRASA,Kg,1,2
27.05.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2"
27.05.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5","3,5"
27.05.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"0,7",2
27.05.2021,Perşembe,SARIMSAK (TAZE),Kg,5,10
27.05.2021,Perşembe,SARIMSAK (KURU),Kg,10,25
27.05.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2
27.05.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5"
27.05.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5"
27.05.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5
27.05.2021,Perşembe,TERE,Bağ,"0,5","1,2"
31.05.2021,Pazartesi,BAKLA,Kg,3,"5,5"
31.05.2021,Pazartesi,BİBER (CİN),Kg,3,"6,5"
31.05.2021,Pazartesi,BİBER (ÇARLİ),Kg,"1,5",3
31.05.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5","5,5"
31.05.2021,Pazartesi,BİBER (KIL),Kg,4,7
31.05.2021,Pazartesi,BİBER (KAPYA),Kg,6,9
31.05.2021,Pazartesi,BİBER (SİVRİ),Kg,2,"3,5"
31.05.2021,Pazartesi,BİBER (KÖY),Kg,2,"4,5"
31.05.2021,Pazartesi,BROKOLİ,Kg,6,9
31.05.2021,Pazartesi,DERE OTU,Bağ,"0,5",1
31.05.2021,Pazartesi,DOMATES (Çeri),Kg,"2,5",6
31.05.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"1,8",4
31.05.2021,Pazartesi,DOMATES (SALKIM),Kg,2,5
31.05.2021,Pazartesi,DOMATES (KÖY),Kg,2,5
31.05.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1
31.05.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7
31.05.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,"6,5"
31.05.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2
31.05.2021,Pazartesi,HAVUÇ,Kg,2,4
31.05.2021,Pazartesi,ISPANAK,Kg,"1,5","3,5"
31.05.2021,Pazartesi,KABAK (BEYAZ),Kg,1,"3,5"
31.05.2021,Pazartesi,KABAK (KARA),Kg,1,3
31.05.2021,Pazartesi,KARNABAHAR,Kg,"1,5",4
31.05.2021,Pazartesi,KEREVİZ,Kg,2,4
31.05.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2
31.05.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14
31.05.2021,Pazartesi,MARUL (AYSBERK),Adet,"1,5",3
31.05.2021,Pazartesi,MARUL (MOR),Adet,"1,5",3
31.05.2021,Pazartesi,MARUL (MUHTELİF),Adet,1,"2,5"
31.05.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1"
31.05.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2"
31.05.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5"
31.05.2021,Pazartesi,PATATES,Kg,1,2
31.05.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4
31.05.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5"
31.05.2021,Pazartesi,PIRASA,Kg,1,2
31.05.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2"
31.05.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5","3,5"
31.05.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"0,7",2
31.05.2021,Pazartesi,SARIMSAK (TAZE),Kg,5,10
31.05.2021,Pazartesi,SARIMSAK (KURU),Kg,10,25
31.05.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2
31.05.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5"
31.05.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5"
31.05.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5
31.05.2021,Pazartesi,TERE,Bağ,"0,5","1,2"
03.06.2021,Perşembe,BAKLA,Kg,3,"5,5"
03.06.2021,Perşembe,BİBER (CİN),Kg,3,"6,5"
03.06.2021,Perşembe,BİBER (ÇARLİ),Kg,"1,5","3,5"
03.06.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",5
03.06.2021,Perşembe,BİBER (KIL),Kg,5,8
03.06.2021,Perşembe,BİBER (KAPYA),Kg,6,9
03.06.2021,Perşembe,BİBER (SİVRİ),Kg,2,"3,5"
03.06.2021,Perşembe,BİBER (KÖY),Kg,2,"4,5"
03.06.2021,Perşembe,BROKOLİ,Kg,6,9
03.06.2021,Perşembe,DERE OTU,Bağ,"0,5",1
03.06.2021,Perşembe,DOMATES (Çeri),Kg,"2,5",6
03.06.2021,Perşembe,DOMATES (MUHTELİF),Kg,"1,8",4
03.06.2021,Perşembe,DOMATES (SALKIM),Kg,2,5
03.06.2021,Perşembe,DOMATES (KÖY),Kg,2,5
03.06.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1
03.06.2021,Perşembe,ENGİNAR (ADET),Adet,5,7
03.06.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,"6,5"
03.06.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2
03.06.2021,Perşembe,HAVUÇ,Kg,2,4
03.06.2021,Perşembe,ISPANAK,Kg,"1,5","3,5"
03.06.2021,Perşembe,KABAK (BEYAZ),Kg,1,"3,5"
03.06.2021,Perşembe,KABAK (KARA),Kg,1,3
03.06.2021,Perşembe,KARNABAHAR,Kg,3,5
03.06.2021,Perşembe,KEREVİZ,Kg,2,4
03.06.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7",2
03.06.2021,Perşembe,LAHANA (MOR),Kg,1,2
03.06.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14
03.06.2021,Perşembe,MARUL (AYSBERK),Adet,"1,5",3
03.06.2021,Perşembe,MARUL (MOR),Adet,"1,5",3
03.06.2021,Perşembe,MARUL (MUHTELİF),Adet,1,"2,5"
03.06.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1"
03.06.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2"
03.06.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5"
03.06.2021,Perşembe,PATATES,Kg,1,2
03.06.2021,Perşembe,PATLICAN (KEMER),Kg,2,4
03.06.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5"
03.06.2021,Perşembe,PIRASA,Kg,1,2
03.06.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2"
03.06.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5","3,5"
03.06.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"0,7",2
03.06.2021,Perşembe,SARIMSAK (TAZE),Kg,5,10
03.06.2021,Perşembe,SARIMSAK (KURU),Kg,10,25
03.06.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2
03.06.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5"
03.06.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5"
03.06.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5
03.06.2021,Perşembe,TERE,Bağ,"0,5","1,2"
07.06.2021,Pazartesi,BAKLA,Kg,3,"5,5"
07.06.2021,Pazartesi,BİBER (CİN),Kg,3,"6,5"
07.06.2021,Pazartesi,BİBER (ÇARLİ),Kg,"1,5","3,5"
07.06.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5",5
07.06.2021,Pazartesi,BİBER (KIL),Kg,5,8
07.06.2021,Pazartesi,BİBER (KAPYA),Kg,6,9
07.06.2021,Pazartesi,BİBER (SİVRİ),Kg,2,"3,5"
07.06.2021,Pazartesi,BİBER (KÖY),Kg,2,"4,5"
07.06.2021,Pazartesi,BROKOLİ,Kg,6,9
07.06.2021,Pazartesi,DERE OTU,Bağ,"0,5",1
07.06.2021,Pazartesi,DOMATES (Çeri),Kg,"2,5",6
07.06.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"1,8",4
07.06.2021,Pazartesi,DOMATES (SALKIM),Kg,2,5
07.06.2021,Pazartesi,DOMATES (KÖY),Kg,2,5
07.06.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1
07.06.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7
07.06.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,"6,5"
07.06.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2
07.06.2021,Pazartesi,HAVUÇ,Kg,2,4
07.06.2021,Pazartesi,ISPANAK,Kg,"1,5","3,5"
07.06.2021,Pazartesi,KABAK (BEYAZ),Kg,1,"3,5"
07.06.2021,Pazartesi,KABAK (KARA),Kg,1,3
07.06.2021,Pazartesi,KARNABAHAR,Kg,3,5
07.06.2021,Pazartesi,KEREVİZ,Kg,2,4
07.06.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2
07.06.2021,Pazartesi,LAHANA (MOR),Kg,1,2
07.06.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14
07.06.2021,Pazartesi,MARUL (AYSBERK),Adet,"1,5",3
07.06.2021,Pazartesi,MARUL (MOR),Adet,"1,5",3
07.06.2021,Pazartesi,MARUL (MUHTELİF),Adet,1,"2,5"
07.06.2021,Pazartesi,MAYDONOZ,Bağ,"0,5","1,1"
07.06.2021,Pazartesi,NANE (BAĞ),Bağ,"0,7","1,2"
07.06.2021,Pazartesi,PANCAR (KIRMIZI),Kg,"1,5","2,5"
07.06.2021,Pazartesi,PATATES,Kg,"1,4","2,4"
07.06.2021,Pazartesi,PATLICAN (KEMER),Kg,2,4
07.06.2021,Pazartesi,PATLICAN (TOPAK),Kg,"1,5","3,5"
07.06.2021,Pazartesi,PIRASA,Kg,1,2
07.06.2021,Pazartesi,ROKA (BAĞ),Bağ,"0,5","1,2"
07.06.2021,Pazartesi,SALATALIK (SİLOR),Kg,"1,5",4
07.06.2021,Pazartesi,SALATALIK (MUHTELİF),Kg,"0,7",2
07.06.2021,Pazartesi,SARIMSAK (TAZE),Kg,5,10
07.06.2021,Pazartesi,SARIMSAK (KURU),Kg,10,25
07.06.2021,Pazartesi,SEMİZ OTU (BAĞ),Bağ,1,2
07.06.2021,Pazartesi,SOGAN (KURU),Kg,"0,8","1,5"
07.06.2021,Pazartesi,SOGAN (KIRMIZI),Kg,3,"4,5"
07.06.2021,Pazartesi,SOGAN (YEŞİL),Kg,3,5
07.06.2021,Pazartesi,TERE,Bağ,"0,5","1,2"
10.06.2021,Perşembe,BAKLA,Kg,3,"5,5"
10.06.2021,Perşembe,BİBER (CİN),Kg,3,"6,5"
10.06.2021,Perşembe,BİBER (ÇARLİ),Kg,"1,5","3,5"
10.06.2021,Perşembe,BİBER (DOLMA),Kg,"2,5",5
10.06.2021,Perşembe,BİBER (KIL),Kg,5,8
10.06.2021,Perşembe,BİBER (KAPYA),Kg,6,9
10.06.2021,Perşembe,BİBER (SİVRİ),Kg,2,"3,5"
10.06.2021,Perşembe,BİBER (KÖY),Kg,2,"4,5"
10.06.2021,Perşembe,BROKOLİ,Kg,6,9
10.06.2021,Perşembe,DERE OTU,Bağ,"0,5",1
10.06.2021,Perşembe,DOMATES (Çeri),Kg,"2,5",6
10.06.2021,Perşembe,DOMATES (MUHTELİF),Kg,"1,5",4
10.06.2021,Perşembe,DOMATES (SALKIM),Kg,2,5
10.06.2021,Perşembe,DOMATES (KÖY),Kg,2,5
10.06.2021,Perşembe,EKŞİ OT (BAĞ),Bağ,"0,5",1
10.06.2021,Perşembe,ENGİNAR (ADET),Adet,5,7
10.06.2021,Perşembe,FASULYE (MUHTELİF),Kg,4,"6,5"
10.06.2021,Perşembe,FESLEĞEN (REYHAN),Bağ,1,2
10.06.2021,Perşembe,HAVUÇ,Kg,2,4
10.06.2021,Perşembe,ISPANAK,Kg,"1,5","3,5"
10.06.2021,Perşembe,KABAK (BEYAZ),Kg,1,"3,5"
10.06.2021,Perşembe,KABAK (KARA),Kg,1,3
10.06.2021,Perşembe,KARNABAHAR,Kg,3,5
10.06.2021,Perşembe,KEREVİZ,Kg,2,4
10.06.2021,Perşembe,LAHANA (BEYAZ),Kg,"0,7",2
10.06.2021,Perşembe,LAHANA (MOR),Kg,1,2
10.06.2021,Perşembe,MANTAR (KÜLTÜR),Kg,7,14
10.06.2021,Perşembe,MARUL (AYSBERK),Adet,"1,5",3
10.06.2021,Perşembe,MARUL (MOR),Adet,"1,5",3
10.06.2021,Perşembe,MARUL (MUHTELİF),Adet,1,"2,5"
10.06.2021,Perşembe,MAYDONOZ,Bağ,"0,5","1,1"
10.06.2021,Perşembe,NANE (BAĞ),Bağ,"0,7","1,2"
10.06.2021,Perşembe,PANCAR (KIRMIZI),Kg,"1,5","2,5"
10.06.2021,Perşembe,PATATES,Kg,"1,4","2,4"
10.06.2021,Perşembe,PATLICAN (KEMER),Kg,2,4
10.06.2021,Perşembe,PATLICAN (TOPAK),Kg,"1,5","3,5"
10.06.2021,Perşembe,PIRASA,Kg,1,2
10.06.2021,Perşembe,ROKA (BAĞ),Bağ,"0,5","1,2"
10.06.2021,Perşembe,SALATALIK (SİLOR),Kg,"1,5",4
10.06.2021,Perşembe,SALATALIK (MUHTELİF),Kg,"0,7",2
10.06.2021,Perşembe,SARIMSAK (TAZE),Kg,10,5
10.06.2021,Perşembe,SARIMSAK (KURU),Kg,25,10
10.06.2021,Perşembe,SEMİZ OTU (BAĞ),Bağ,1,2
10.06.2021,Perşembe,SOGAN (KURU),Kg,"0,8","1,5"
10.06.2021,Perşembe,SOGAN (KIRMIZI),Kg,3,"4,5"
10.06.2021,Perşembe,SOGAN (YEŞİL),Kg,3,5
10.06.2021,Perşembe,TERE,Bağ,"0,5","1,2"
14.06.2021,Pazartesi,BAKLA,Kg,3,"5,5"
14.06.2021,Pazartesi,BİBER (CİN),Kg,3,"6,5"
14.06.2021,Pazartesi,BİBER (ÇARLİ),Kg,"1,5","3,5"
14.06.2021,Pazartesi,BİBER (DOLMA),Kg,"2,5",5
14.06.2021,Pazartesi,BİBER (KIL),Kg,5,8
14.06.2021,Pazartesi,BİBER (KAPYA),Kg,4,"7,5"
14.06.2021,Pazartesi,BİBER (SİVRİ),Kg,"2,5",5
14.06.2021,Pazartesi,BİBER (KÖY),Kg,2,"4,5"
14.06.2021,Pazartesi,BROKOLİ,Kg,6,9
14.06.2021,Pazartesi,DERE OTU,Bağ,"0,5",1
14.06.2021,Pazartesi,DOMATES (Çeri),Kg,"2,5","6,5"
14.06.2021,Pazartesi,DOMATES (MUHTELİF),Kg,"1,8",4
14.06.2021,Pazartesi,DOMATES (SALKIM),Kg,2,5
14.06.2021,Pazartesi,DOMATES (KÖY),Kg,2,5
14.06.2021,Pazartesi,EKŞİ OT (BAĞ),Bağ,"0,5",1
14.06.2021,Pazartesi,ENGİNAR (ADET),Adet,5,7
14.06.2021,Pazartesi,FASULYE (MUHTELİF),Kg,4,"6,5"
14.06.2021,Pazartesi,FESLEĞEN (REYHAN),Bağ,1,2
14.06.2021,Pazartesi,HAVUÇ,Kg,2,4
14.06.2021,Pazartesi,ISPANAK,Kg,2,4
14.06.2021,Pazartesi,KABAK (BEYAZ),Kg,1,"3,5"
14.06.2021,Pazartesi,KABAK (KARA),Kg,1,3
14.06.2021,Pazartesi,KARNABAHAR,Kg,3,5
14.06.2021,Pazartesi,KEREVİZ,Kg,2,4
14.06.2021,Pazartesi,LAHANA (BEYAZ),Kg,"0,7",2
14.06.2021,Pazartesi,LAHANA (MOR),Kg,1,2
14.06.2021,Pazartesi,MANTAR (KÜLTÜR),Kg,7,14
